id,object_name,chain,object_type,address,number,number_original,object_type_short,street,street_length
29282,ГБОУ СОШ № 641 им. Сергея Есенина,False,столовая,"город Москва, Волгоградский проспект, дом 66, корпус 4",196.0,196,столовая,Волгоградский проспект,22
21463,ГБОУ СОШ № 825,False,столовая,"город Москва, Волгоградский проспект, дом 103, корпус 6",120.0,120,столовая,Волгоградский проспект,22
21462,ГБОУ «Лицейско-гимнастический комплекс на Юго-Востоке,False,столовая,"город Москва, Волгоградский проспект, дом 157, корпус 4",220.0,220,столовая,Волгоградский проспект,22
25803,Сити Пицца,True,предприятие быстрого обслуживания,"город Москва, Ферганская улица, дом 12",4.0,4,фастфуд,Ферганская улица,16
22833,Кружка,True,кафе,"город Москва, Волоколамское шоссе, дом 3",45.0,45,кафе,Волоколамское шоссе,19
22834,ПРО кафе,False,кафе,"город Москва, Волоколамское шоссе, дом 13",48.0,48,кафе,Волоколамское шоссе,19
28676,ГП КП МГАИ,False,столовая,"город Москва, Волоколамское шоссе, дом 13",100.0,100,столовая,Волоколамское шоссе,19
22835,Чебуречная СССР,True,кафе,"город Москва, Волоколамское шоссе, дом 15/22",60.0,60,кафе,Волоколамское шоссе,19
71163,Английский паб Букингем,False,бар,"город Москва, Волоколамское шоссе, дом 15/22",45.0,45,бар,Волоколамское шоссе,19
156226,Суши-шоп,False,закусочная,"город Москва, Волоколамское шоссе, дом 92",10.0,0,закусочная,Волоколамское шоссе,19
24332,IL PIZZAIOLO,False,кафе,"город Москва, улица Волхонка, дом 6",50.0,50,кафе,улица Волхонка,14
25738,Пельмени,False,кафе,"город Москва, улица Волхонка, дом 7/6",40.0,40,кафе,улица Волхонка,14
29027,ГБОУ ШКОЛА 896 «КДП»,False,столовая,"город Москва, Воронежская улица, дом 26, корпус 4",120.0,120,столовая,Воронежская улица,17
25003,Эко-Няма,False,кафе,"город Москва, Воронцовская улица, дом 13/14, строение 3",8.0,8,кафе,Воронцовская улица,18
24992,Кафе «Верона»,False,кафе,"город Москва, Воронцовская улица, дом 36, строение 1",55.0,55,кафе,Воронцовская улица,18
25447,Французская пекарня,False,кафе,"город Москва, Воронцовская улица, дом 48",25.0,25,кафе,Воронцовская улица,18
22029,Кафе «Subway»,True,кафе,"город Москва, Воронцовская улица, дом 48",42.0,42,кафе,Воронцовская улица,18
83940,Тирольские пироги,True,кафетерий,"город Москва, Воронцовская улица, дом 48",30.0,30,кафетерий,Воронцовская улица,18
25090,ООО «ТЕАТРО»,False,кафе,"город Москва, Воротниковский переулок, дом 11, строение 1",35.0,35,кафе,Воротниковский переулок,23
26044,Ресторан «Балзи Росси»,False,кафе,"город Москва, Кудринская площадь, дом 1",100.0,100,кафе,Кудринская площадь,18
74613,Кофе Хаус,True,кафе,"город Москва, Кудринская площадь, дом 1",70.0,70,кафе,Кудринская площадь,18
76765,Шоколадница,True,кафе,"город Москва, Кудринская площадь, дом 1",50.0,50,кафе,Кудринская площадь,18
89468,Кафе «Кондитерская Олега Ильина»,False,кафе,"город Москва, Кудринская площадь, дом 1",45.0,45,кафе,Кудринская площадь,18
